"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"Matia_West__2","-0.108652447745327","-0.269531046641052","13","8","0.323388013361656","-0.181742173183276","0.503499370974727","0.562023586321676","0.619187984879332","0.576213448840339","-0.271923223404289","0.157594426288978"
"McConnell_Island","0.0213974914257859","-0.100063958340698","68","36","0.257774512931245","-0.0907951233899133","0.333718022922881","0.666643796477244","0.584798101463977","0.094006779697962","-0.014191519264375","0.177882909290909"
"Near_Decatur_Island___Unnamed__3","0.0412253638789858","-0.308369910910079","25","13","0.0237603797109582","0.0493443478063977","0.649846201771731","0.537444094882201","0.510004296792122","0.757148441878516","-0.151340592545255","0.206220188725413"
"Nob_Island","0.143799102282917","-0.167187679200332","30","20","0.030517176073362","0.0305987475425996","0.591374815423899","0.645409932676565","0.513866023514212","0.0748805032209271","-0.0137527878776769","0.276840606202384"
"North_Finger_Island","0.00247682737444061","-0.102390953176369","57","24","0.279510353700022","-0.0881475023208598","0.297883063422479","0.586903158284278","0.488782390938254","0.0601809886761813","-0.00431546074065827","0.200556995432707"
"Oak_Island","0.121410841332656","-0.0551442380166461","22","18","0.245469813600403","-0.127703372158168","0.480813530856773","0.696348824595792","0.534948061293948","0.027638641115261","0.0193475969876009","0.303453929616087"
"Pole_Island","0.0808901728430044","-0.12195307473907","19","14","0.253975288842389","-0.15396177199936","0.559648267163508","0.48036647929356","0.433575900405191","0.39089068335575","-0.0643289998127829","0.15791015758952"
"Posey_Island","0.117505890567004","-0.106735933999027","35","26","0.0880922844186723","-0.0346009209236868","0.483084570055748","0.654185893473924","0.5599000845525","0.128079734166689","-0.0279705961674374","0.216542214010286"
"Reef_Island","0.00972708943109748","-0.0239820295530503","45","21","0.763915176219611","-0.189559939537665","0.256978177505961","0.682221998755369","0.546625963314729","0.0109373180431031","0.0322673641443073","0.238924706736972"
"Reeflet_Island","-0.00233572696668692","-0.167843688894566","12","12","0.288169771231098","-0.150289221056603","0.48130514491236","0.487640354372493","0.394189014643318","0.068763347296522","-0.00800158270045613","0.194904262158806"
"Rim_Island","0.0540580961995461","-0.380465892906847","21","11","0.0199721904447321","0.0750762272743778","0.793971750938408","0.538852493344746","0.482980696825558","0.435314348572955","-0.0907576594135358","0.202501252451912"
"Ripple_Island","0.0314404755043269","-0.127015130197885","31","15","0.0708189923703339","-0.0143099557488121","0.331221167153235","0.497820368055971","0.441322359524495","0.147765881939474","-0.0207922999043455","0.133788316967298"
"Rum_Island","0.0857938481168033","-0.257354053779722","36","16","0.00680246604650163","0.0997023095971791","0.586593494195871","0.699769993701075","0.631193830531724","0.353386998340841","-0.0787370154612996","0.215889341800002"
"Saddlebag_Island","-0.00320525949421368","-0.0678942531748812","78","43","0.450995101221847","-0.105386174895796","0.234764162257131","0.63502183618161","0.580471439903619","0.250726315246263","-0.0390661083716666","0.148166900927649"
"Secar_Rock","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Sentinel_Island","0.0897756464252032","-0.151637985235607","46","25","0.0624302874217698","-0.0128806959136348","0.495707959235255","0.635602769618557","0.505834593295541","0.0121334302279775","0.0293659384881929","0.230170414157839"
"Skull_Island","0.178020485256769","-0.0687511947115885","41","37","0.0546413676202583","-0.00507065692456578","0.498614016861281","0.687700345633929","0.589575291564639","0.0797861586945548","-0.0119702831312496","0.208220391269829"
"Small_Island_near_Charles","0.115504396229062","-0.401373327551976","13","3","0.282759340643309","-0.857328705186459","1.89108415274854","0.336973642960841","0.282137746891587","0.453025056843624","-0.123129000796118","0.232800792934626"
