"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"Low_Island","-0.583892201855779","-0.352710354742986","4","6","0.674546103367242","-1.50447502312607","1.04211132890049","1.17086552944518","0.873949731428516","0.27320290938354","-0.345287460313501","0.939119056346826"
"Mackaye_Harbor_Island","0","-0.37595748079749","2","7","0.703558777248102","-6.94066488081517","7.69257984241016","0.58631695449923","0.810680510580845","0.525612160641648","-1.87110633639262","1.42237922422939"
"Massacre_Bay__1_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Matia_Island","0.114915305009318","-0.147478557680104","22","21","0.306203020762685","-0.249067203245304","0.773854928624147","1.04379176894815","1.01639169194669","0.824445689510349","-0.220565169457599","0.275365323460509"
"Matia_West__1","0.105044149635484","-0.245972145253063","14","7","0.228193135714237","-0.256938841106327","0.95897143088342","1.05003525758628","1.0542456044425","0.97701863978807","-0.320014670727061","0.311593977014618"
"Matia_West__2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"McConnell_Island","0.00736841501283429","0.0685125044941716","17","20","0.776341182422912","-0.499449461845591","0.377161282882917","0.70802075925797","0.759730572072303","0.512551995470698","-0.210378574190505","0.106958948561838"
"Near_Decatur_Island___Unnamed__3","-0.117436031097824","-0.00693553967373199","13","9","0.709808243849006","-0.732006227801695","0.51100524495351","0.628669898506287","0.793243407314319","0.361942604295173","-0.543819736913972","0.214672719297908"
"Nob_Island","-0.132385964167352","-0.281664639706883","7","10","0.674679489374122","-0.611998150766571","0.910555501845633","0.856478528419462","0.859309669492957","0.988223185640867","-0.404950466417637","0.399288184270648"
"North_Finger_Island","0.129660668244461","0.0558927265270953","15","15","0.775777723647737","-0.453026486719978","0.600562370154708","0.904664274000601","0.993695351166238","0.53103167538334","-0.377738129294366","0.199675974963093"
"Oak_Island","-0.189918290977927","0.254265984884902","7","11","0.111006341981845","-1.00244771803929","0.114079166313628","0.682438704033711","0.698974385170348","0.922098105926649","-0.373372935114166","0.340301572840891"
"Pole_Island","0.124338490789258","0.151299403374686","5","10","0.939428078157646","-0.806424168111451","0.752502342940594","0.511308626969261","0.750236969529678","0.272390144321798","-0.690600219028171","0.212743533907336"
"Posey_Island","0.111738393760939","0.272871503245056","8","14","0.553031217375284","-0.72156575672239","0.399299537754155","0.728107811828178","0.761448375028443","0.808501714471448","-0.32812748888285","0.26144636248232"
"Reef_Island","-0.101548009347953","0.0922170179669036","11","10","0.628384633176852","-1.02378457217578","0.636254517546066","0.995519831330665","0.912432328647983","0.533331884441959","-0.191637677593904","0.357812682959268"
"Reeflet_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Rim_Island","-0.235181671615972","-0.115053215574704","3","8","0.839752377494642","-1.86285167634639","1.62259476426385","0.670991903429092","0.925329065514216","0.301340093763126","-0.786376068139728","0.277701743969479"
"Ripple_Island","0.0965280844674717","0.149598116039219","3","9","0.921925854958838","-1.58485155714873","1.47871149400524","0.604896478836236","0.803344006462122","0.365150713835557","-0.70322197791036","0.306326922658587"
"Rum_Island","0.0247706228470144","-0.0970554402704418","8","10","0.717669877339512","-0.580018899532078","0.82367102576699","0.928655922335142","0.926544262134139","0.989782431630511","-0.342287530882567","0.346510851284574"
"Saddlebag_Island","-0.0760253196358072","0.253536838235447","13","24","0.119754547779957","-0.749710413602867","0.0905860978603596","0.887229731549963","0.856069025146146","0.777644587411567","-0.192934789320716","0.25525620212835"
"Secar_Rock","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
